Video_ID,Title,beautiful,funny,ingenious,ok,fascinating,total_count,persuasive,inspiring,longwinded,informative,jaw-dropping,obnoxious,confusing,courageous,unconvincing,Totalviews,Retention_time_in_days,Video_Length_(sec),Nb_Words_in_Transcript_(without_tags),Words_per_second,Keywords,Is_a_Talk?
1820,Everyday cybercrime -- and what you can do about it,35,125,43,64,255,1815,268,89,14,750,107,22,14,23,6,1281817,1232,1046,2660,2.5430210325,crime;finance;technology,Yes
1821,The art of misdirection,127,1679,631,140,1527,6966,371,205,35,371,1695,19,76,69,21,12958979,1235,527,1642,3.11574952562,crime;entertainment,Yes
1822,Why bees are disappearing,214,27,29,50,514,3419,688,557,19,1072,130,18,10,81,10,2293089,1231,957,2255,2.35632183908,agriculture;animals;bees;big problems;biodiversity;botany;climate change;conservation;ecology;environment;food;garden;green;history;insects;plants;pollution;science;sustainability,Yes
1823,Mapping ideas worth spreading,44,3,149,34,193,734,20,47,7,156,58,1,12,0,10,1020349,1230,475,1602,3.37263157895,ted fellows;algorithm;complexity;data;technology,Yes
1824,Leather and meat without killing animals,51,7,459,41,481,2340,284,384,10,314,195,11,12,54,37,1103420,1229,542,1119,2.06457564576,activism;agriculture;animals;conservation;environment;fashion;food;future;global issues;innovation;materials;medical research;molecular biology;science;social change;sustainability;synthetic biology,Yes
1825,Why mayors should rule the world,6,4,67,35,56,773,156,150,45,78,20,19,8,32,97,701323,1228,1085,2326,2.14377880184,cities;global issues;politics,Yes
1826,How reliable is your memory?,34,31,93,139,1144,4387,543,267,58,1319,274,42,23,374,46,3087175,1225,1056,2408,2.2803030303,bioethics;brain;cognitive science;crime;medical research;memory;mental health;mind;morality;neuroscience;psychology;science;sight,Yes
1827,The pursuit of ignorance,47,167,147,46,251,1919,334,493,25,313,19,6,12,49,10,1764551,1224,1113,3584,3.22012578616,curiosity;education;humor;mind;neuroscience;science;student;teaching,Yes
1828,Why our IQ levels are higher than our grandparents',50,54,115,60,442,2029,265,192,60,638,58,13,12,37,33,2809227,1222,1120,2739,2.44553571429,culture;education,Yes
1829,What we don't understand about trust,49,16,44,167,63,1155,262,185,59,236,2,1,23,12,36,1423343,1223,590,1388,2.35254237288,tedx;global issues;government;philosophy;politics;trust,Yes
183,Playing with DNA that self-assembles,15,34,195,39,261,965,9,64,9,137,98,5,65,11,23,390364,3371,299,985,3.29431438127,dna;macarthur grant;complexity;computers;science,Yes
1830,Confessions of a depressed comic,703,4,29,107,112,5689,347,1389,62,509,121,18,21,2214,53,2748679,1221,660,1994,3.02121212121,tedx;depression;mental health;suicide;youth,Yes
1831,The unheard story of David and Goliath,76,27,143,98,548,2153,167,281,67,428,59,40,19,36,164,2947777,1218,940,2519,2.67978723404,ancient world;entertainment;history;storytelling;war,Yes
1832,Life that doesn't end with death,73,6,15,91,202,1005,42,106,58,210,29,31,27,25,90,1504376,1217,834,1749,2.09712230216,death;world cultures,Yes
1833,How I hacked online dating,141,1635,770,103,561,5191,234,724,42,514,72,92,15,210,78,5548268,1216,1047,3082,2.94364851958,algorithm;culture;data;love;technology,Yes
1834,Psychedelic science,435,20,116,122,246,1316,5,128,42,79,72,11,4,3,33,1742360,1215,725,1354,1.8675862069,art;beauty;creativity;demo;film;microbiology;nanoscale;photography;physics;science;science and art;sound,Yes
1835,Can technology solve our big problems?,28,4,18,106,49,875,140,162,26,167,8,15,29,48,75,1489535,1214,603,1290,2.13930348259,nasa;astronomy;space;technology,Yes
1836,Why we shouldn't trust markets with our civic life,86,8,51,33,158,1756,469,423,19,268,41,3,13,125,59,1606310,1211,877,1842,2.10034207526,debate;business;politics;social change,Yes
1837,The case for letting business solve social problems,14,6,37,86,63,1526,273,395,96,226,9,33,26,53,209,1455256,1211,988,2090,2.11538461538,debate;big problems;business;social change,Yes
1838,New York's streets? Not so mean any more,38,46,168,17,145,1149,179,275,4,199,26,0,1,40,11,893192,1210,842,2133,2.53325415677,architecture;cities;design;infrastructure;transportation,Yes
1839,Iran and Israel,13,4,17,37,48,602,99,90,3,184,5,9,6,49,38,724588,1209,645,1366,2.11782945736,foreign policy;iran;middle east;global issues;government;peace;politics,Yes
184,3 clues to understanding your brain,213,665,1441,104,3789,11905,418,944,52,2364,1768,15,25,76,31,3701103,3389,1414,4440,3.14002828854,brain;consciousness;culture;illness;illusion;science;technology,Yes
1840,Let's treat violence like a contagious disease,23,10,191,16,173,1235,223,261,8,186,39,1,2,92,10,715740,1208,848,2042,2.40801886792,disease;health;medicine;violence,Yes
1841,Adventures in Twitter fiction,7,17,47,52,74,459,22,54,19,101,7,12,6,4,37,984514,1207,715,1811,2.53286713287,culture;literature;social media;storytelling;technology;writing,Yes
1842,Is China the new idol for emerging economies?,51,9,44,59,164,1774,402,272,27,416,47,26,27,130,100,1989962,1176,983,2529,2.57273652085,africa;asia;china;democracy;economics;global issues;infrastructure;politics,Yes
1843,The walkable city,18,51,29,39,76,1028,249,215,12,269,12,10,9,20,19,970553,1204,1016,2808,2.76377952756,cities;culture;design;transportation,Yes
1845,A new way to grow bone,18,8,126,37,126,633,17,54,12,180,21,13,8,8,5,1142567,1077,892,2641,2.96076233184,biology;biomechanics;biotech;design;engineering;future;health;health care;materials;medical research;medicine;molecular biology;science;synthetic biology;technology,Yes
1846,Ingenious homes in unexpected places,208,16,172,36,549,1794,31,300,13,275,129,5,4,43,13,1412069,1202,1018,2478,2.43418467583,cities;creativity;culture;design;photography,Yes
1847,We need a heroic narrative for death,146,8,12,45,28,731,32,207,25,19,7,6,7,161,28,931476,1203,924,1948,2.10822510823,culture;death;health care;life,Yes
1848,What will a future without secrets look like?,6,18,42,42,202,1592,332,94,22,618,99,10,20,71,16,1264649,1201,900,2276,2.52888888889,business;policy;privacy;social media;technology,Yes
1849,Who am I? Think again,194,643,251,86,223,1970,44,260,14,61,43,11,56,39,45,2585199,1200,546,901,1.65018315018,art;culture;dance;identity;performance art,Yes
185,A commodities exchange for Ethiopia,29,1,47,31,74,891,73,176,38,217,31,3,8,136,27,520809,3385,1234,3072,2.48946515397,business;economics;food;global issues;technology;women in business,Yes
1850,Let's go all-in on selling sustainability,14,3,21,32,35,875,225,275,7,178,10,14,0,44,17,1001182,1197,798,2285,2.8634085213,business;culture;design;global issues;sustainability,Yes
1851,Africa's next boom,12,3,14,58,65,625,94,93,9,178,11,12,7,13,56,1172925,1196,693,2088,3.01298701299,africa;business;economics;global issues,Yes
1852,An ode to envy,255,289,114,109,315,1784,107,194,48,151,26,18,24,61,73,2064177,1195,791,1913,2.41845764855,books;culture;literature;love;relationships;sex;writing,Yes
1853,Why our universe might exist on a knife-edge,63,14,58,54,440,1243,42,83,17,313,108,3,29,7,12,1534048,1194,850,1860,2.18823529412,string theory;tedx;dark matter;energy;exploration;nanoscale;physics;science;universe,Yes
1854,Architecture at home in its community,68,3,102,49,77,611,29,161,4,69,13,3,6,14,13,980526,1193,464,1330,2.86637931034,africa;ted fellows;architecture;design,Yes
1855,Government -- investor  risk-taker  innovator,21,10,36,53,117,1208,275,108,41,255,27,36,29,59,141,781838,1190,844,2451,2.90402843602,business;economics;finance;government;innovation;investment;technology;women in business,Yes
1856,Life in the "digital now",106,2,27,89,129,1160,177,285,62,79,18,17,52,35,82,1205464,1188,721,1987,2.75589459085,communication;culture;entertainment;storytelling;technology,Yes
1857,Why stay in Chernobyl? Because it's home.,69,2,5,39,147,741,40,116,10,152,28,17,7,81,28,1090844,1187,531,1246,2.34651600753,adventure;disaster relief;nuclear energy,Yes
1858,What I discovered in New York City  trash,96,5,19,117,85,1202,174,266,26,289,9,16,10,63,27,1603975,1182,472,1234,2.61440677966,anthropology;business;culture;sanitation,Yes
1859,The deadly genius of drug cartels,3,8,62,39,360,2053,322,49,16,819,155,14,6,191,9,2173010,1183,1072,2713,2.53078358209,business;global issues;innovation;narcotics;terrorism,Yes
1861,How the NSA betrayed the world's trust -- time to act,14,11,36,52,141,2336,491,195,31,691,151,42,10,424,47,1495044,1180,1158,2680,2.31433506045,internet;surveillance;computers;global issues;security;technology;terrorism,Yes
1862,The magic of Fibonacci numbers,436,221,230,192,1020,4092,119,779,17,848,106,37,20,33,34,3844010,1179,384,935,2.43489583333,entertainment;magic;math,Yes
1863,Design with the blind in mind,115,46,26,22,69,849,58,320,3,64,6,2,3,103,12,939996,1175,700,1789,2.55571428571,senses;agriculture;design;sight;urban planning,Yes
1864,The link between unemployment and terrorism,50,5,32,72,61,943,136,308,1,148,10,2,2,97,19,992470,1174,541,1291,2.38632162662,africa;entrepreneur;global issues;innovation;peace;violence,Yes
1865,How an obese town lost a million pounds,4,113,71,23,68,927,104,299,22,139,16,9,1,53,5,1474958,1124,915,2269,2.47978142077,cities;health;obesity,Yes
187,Laws that choke creativity,88,253,343,86,586,6398,2156,1072,76,1009,157,41,35,420,76,1845644,3373,1136,2295,2.02024647887,business;creativity;entertainment;law;technology,Yes
1872,A drone's-eye view of conservation,10,8,112,5,96,534,56,106,2,121,8,0,0,10,0,586361,1169,810,2013,2.48518518519,animals;drones;global issues;sustainability,Yes
1873,What doctors can learn from each other,4,1,28,24,56,580,148,141,6,119,13,4,4,30,2,836957,1173,776,1892,2.4381443299,health;health care;medical research;public health,Yes
1874,Ecology from the air,36,3,126,18,142,732,52,71,1,171,71,3,3,23,12,664670,1168,830,2392,2.88192771084,africa;animals;biodiversity;botany;climate change;conservation;drones;ecology;environment;green;map;mining;nature;photography;plants;science;technology;trees;visualizations;weather,Yes
1875,Meet the robots for humanity,65,27,104,13,143,983,24,310,5,55,112,6,3,113,3,1185345,1167,621,1197,1.92753623188,tedx;culture;disability;technology,Yes
1876,No roads? There's a drone for that,9,2,225,22,148,903,81,181,4,115,64,2,3,31,16,967787,1166,553,1427,2.58047016275,drones;infrastructure;technology;transportation,Yes
1877,How societies can grow old better,16,5,19,50,67,723,99,96,75,223,5,16,3,25,24,893289,1162,1091,2586,2.37030247479,aging;culture;social change,Yes
1878,How your "working memory" makes sense of the world,41,222,57,126,219,1652,150,191,23,555,9,1,13,10,35,1948621,1165,569,1618,2.84358523726,brain;cognitive science;consciousness;education;intelligence;memory;mind;neuroscience;productivity;psychology;science,Yes
1879,What is so special about the human brain?,105,91,345,82,1261,4401,453,255,56,1302,250,25,37,38,101,2310773,1161,811,2372,2.92478421702,brazil;brain;evolution;neuroscience,Yes
188,"Tembererana",237,6,25,30,61,595,0,134,0,3,67,0,0,29,3,388840,3300,640,877,1.3703125,culture;entertainment;guitar;live music;music;performance;singer;technology,No
1880,Want to be happy? Be grateful,1666,23,96,162,393,6550,630,2901,110,200,60,21,19,201,68,5580938,1160,870,1803,2.0724137931,culture;faith;happiness,Yes
1881,Invest in social change,13,0,86,21,37,493,97,102,5,84,15,1,5,20,7,899466,1155,603,1571,2.60530679934,business;economics;social change,Yes
1882,Body parts on a chip,32,9,350,31,403,1543,38,159,8,217,267,13,3,7,6,1464462,1154,803,1989,2.47696139477,tedx;biology;illness;medical research,Yes
1885,My underwater robot,18,10,139,58,75,576,15,150,3,61,17,0,2,18,10,1201395,1152,268,723,2.69776119403,ted fellows;adventure;exploration;oceans;open-source;robots;technology,Yes
1887,Inside the secret shipping industry,14,19,19,113,166,1135,83,70,40,503,21,11,16,35,25,1391175,1144,683,1689,2.4729136164,consumerism;culture;transportation,Yes
1889,My glacier cave discoveries,90,1,2,28,141,480,9,66,4,81,23,7,1,21,6,648358,1146,482,1670,3.46473029046,tedyouth;exploration,Yes
189,How electroshock therapy changed me,291,90,34,42,448,4343,126,1256,54,428,120,20,15,1385,34,1411380,3380,1338,3395,2.53736920777,brain;depression;health care;illness;medicine;mental health;science;suicide;technology,Yes
1890,What I learned from Nelson Mandela,542,70,7,75,199,1929,61,757,6,65,32,5,4,98,8,1546043,1148,899,2376,2.64293659622,africa;culture;nature,Yes
1891,The 4 stories we tell ourselves about death,227,27,121,150,403,2566,262,641,63,245,45,32,10,160,180,2174270,1145,933,2449,2.62486602358,tedx;culture;death;history;humanity;philosophy,Yes
1892,A new vision for rebuilding Detroit,5,3,5,45,11,327,24,45,16,75,3,11,9,26,49,805926,1141,708,1959,2.76694915254,business;cities;culture;infrastructure,Yes
1893,Welcome to the age of the industrial internet,10,1,51,60,120,825,60,126,30,269,11,7,7,9,64,1382712,1140,756,1817,2.40343915344,economics;infrastructure;technology,Yes
1894,Depression  the secret we share,1601,126,156,137,1171,13031,419,3831,108,2110,262,24,32,3027,27,6351985,1139,1761,4934,2.80181714935,tedx;culture;depression;medicine;mental health;suicide,Yes
1895,The $80 prosthetic knee that's changing lives,29,1,106,28,53,537,19,159,2,91,16,8,4,20,1,910628,1138,595,1749,2.93949579832,design;innovation,Yes
1896,Never  ever give up,209,186,16,67,338,4199,198,1827,47,43,352,22,10,865,19,3888191,1134,935,2186,2.33796791444,aging;culture;extreme sports;goal-setting,Yes
1897,Does money make you mean?,87,95,83,137,552,4029,649,801,35,1071,229,39,20,108,123,3103110,1137,995,2424,2.43618090452,tedx;behavioral economics;psychology,Yes
1898,I got 99 problems ... palsy is just one,1049,2647,90,50,543,10280,173,3266,14,160,253,22,5,1999,9,8230788,1123,853,1858,2.17819460727,comedy;entertainment;humor;women,Yes
19,How technology evolves,50,10,184,111,307,2734,1081,261,147,255,48,24,87,33,136,1389347,3730,1200,3320,2.76666666667,choice;culture;evolution;future;history;philosophy;science;technology,Yes
190,The anthropology of mobile phones,16,26,110,148,246,1808,49,209,190,452,28,21,128,19,166,665269,3392,963,2721,2.82554517134,cities;communication;culture;design;global issues;technology;telecom,Yes
1900,Why dieting doesn't usually work,123,60,66,209,334,4865,802,967,48,1777,46,29,42,158,204,3869561,1118,762,1779,2.33464566929,health;neuroscience;obesity,Yes
1901,A bold new way to fund drug research,9,13,725,20,82,1510,264,106,2,186,46,2,4,41,10,887532,1119,669,2316,3.46188340807,business;cancer;finance;medical research;medicine;pharmaceuticals,Yes
1902,How to build an information time machine,22,2,94,50,95,526,16,55,16,94,25,1,11,16,29,1169787,1117,620,1599,2.57903225806,tedx;books;computers;history;library;map;technology,Yes
1903,To hear this music you have to be there. Literally,207,11,217,58,228,1051,13,161,2,47,44,11,5,9,38,1263073,1116,389,881,2.264781491,ted fellows;entertainment;music;technology,Yes
1905,Demo,27,6,445,23,351,1597,98,206,11,254,153,4,1,17,1,978386,1112,830,2172,2.61686746988,bioethics;vaccines;biology;biotech;demo;disease;future;health;health care;illness;innovation;medical research;medicine;microbiology;nanoscale;pharmaceuticals;product design;public health;science;technology,Yes
1906,So we leaned in ... now what?,27,15,11,30,35,1004,118,419,22,88,12,23,8,162,34,1989657,1111,1016,3308,3.25590551181,feminism;leadership;women;women in business;work,Yes
1907,How I learned to stop worrying and love "useless" art,61,120,26,65,58,631,32,112,17,52,4,18,20,21,25,1121575,1110,791,1952,2.46776232617,tedx;art;design;history;museums,Yes
1908,Robots with "soul",120,237,383,41,624,2106,65,319,10,107,150,1,4,24,21,2860989,1109,1058,2886,2.72778827977,ai;tedx;entertainment;jazz;music;robots;technology,Yes
1909,A little-told tale of sex and sensuality,88,22,23,107,153,1794,187,241,78,431,29,34,30,281,90,1732945,1105,970,2143,2.20927835052,egypt;middle east;ted fellows;culture;relationships;sex,Yes
191,The habits of happiness,1583,385,99,259,1128,9312,598,3640,244,836,135,27,109,182,87,6717755,3378,1254,2906,2.31738437002,buddhism;god;brain;culture;faith;global issues;happiness;peace;photography;religion,Yes
1911,As work gets more complex  6 rules to simplify,83,114,372,159,679,5147,927,1320,36,960,100,15,87,236,59,2994144,1103,721,1677,2.32593619972,business;leadership;productivity;work,Yes
1912,How I beat stage fright,85,578,68,99,40,1751,36,366,15,51,19,17,13,337,27,2205888,1102,483,1045,2.1635610766,communication;entertainment;fear,Yes
1913,Why massive open online courses (still) matter,39,74,166,42,280,1702,221,472,12,327,16,6,3,24,20,980490,1099,919,2386,2.59630032644,internet;education;teaching;technology,Yes
1914,Why smart statistics are the key to fighting crime,13,5,129,42,117,1120,241,118,16,340,15,2,8,49,25,829701,1098,761,2302,3.02496714849,crime;data,Yes
